date,year,month,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
2021-10-29 09:12:18,2021,10,9.611999999999998,7.982,4.987,19.076,2.466,5.066,3.929,6.1899999999999995
2021-10-25 02:09:31,2021,10,9.229,6.62,3.6019999999999994,16.747,4.433,6.999999999999999,5.311,6.6000000000000005
2021-10-24 19:57:53,2021,10,19.526000000000003,22.112999999999996,13.666000000000002,38.572,16.651,23.133999999999997,5.82,28.186999999999994
2021-10-22 17:51:33,2021,10,10.883999999999999,4.955,4.079000000000001,25.385,2.621,3.767,2.115,5.4030000000000005
2021-10-19 07:42:08,2021,10,10.203000000000001,14.987000000000002,10.548000000000002,20.409,15.426999999999996,9.503999999999998,4.5,19.554000000000002
2021-10-16 20:47:05,2021,10,5.829000000000001,4.51,2.914,12.451000000000002,1.367,4.579000000000001,1.399,7.007999999999999
2021-10-10 14:27:14,2021,10,8.029,11.635,5.939,20.756,11.274000000000001,8.918999999999999,5.883,13.475999999999999
2021-10-09 16:57:21,2021,10,5.742999999999999,4.116,4.441,9.933999999999997,3.472,4.645,0.0,6.65
2021-10-09 16:01:39,2021,10,13.16,11.590999999999998,7.6080000000000005,23.546,7.781,10.221,4.882,14.268
2021-10-06 01:02:48,2021,10,8.21,7.694,2.273,14.789,11.667000000000002,2.852,1.861,16.767000000000003
2021-09-28 02:07:30,2021,9,10.51,10.402999999999999,4.93,16.695999999999998,8.198,5.955,3.728,8.959
2021-09-28 01:36:37,2021,9,17.953,28.331000000000007,11.592,30.613,27.33,20.331000000000003,9.867,27.652000000000005
2021-09-21 19:32:22,2021,9,0.869,1.0710000000000002,1.125,2.234,1.326,0.857,0.671,2.0100000000000002
2021-09-20 06:15:19,2021,9,14.273,7.5040000000000004,8.592999999999998,23.920999999999996,8.816,17.513,2.156,12.98
2021-09-18 18:05:29,2021,9,2.8969999999999994,2.9600000000000004,1.5,9.02,4.832,4.746,1.899,5.336
2021-09-15 20:39:54,2021,9,9.565,7.416999999999999,3.859,16.308999999999997,6.333,11.217999999999998,1.601,18.029999999999998
2021-09-11 10:01:10,2021,9,7.294000000000001,11.142999999999999,2.477,21.476999999999997,12.749999999999998,8.197,3.3289999999999997,8.975999999999999
2021-09-09 21:12:32,2021,9,5.404,2.6550000000000002,1.8430000000000002,9.51,1.384,1.9909999999999999,0.774,3.868
2021-09-09 17:38:36,2021,9,20.31,11.236,4.564,34.916,8.000000000000002,13.326,6.055999999999999,15.609
2021-09-09 01:03:23,2021,9,1.478,0.727,0.57,9.563999999999998,0.422,1.14,0.773,0.531
2021-09-09 00:56:58,2021,9,1.01,0.875,0.461,6.426,0.438,0.375,0.797,0.289
2021-09-03 02:12:17,2021,9,6.4270000000000005,16.642,4.694999999999999,20.385999999999996,6.965000000000001,12.786,4.884,8.835999999999999
2021-08-25 19:58:39,2021,8,17.278,7.473999999999999,10.836,24.959999999999997,6.525,18.606,5.882,9.315999999999999
2021-08-22 12:14:35,2021,8,4.565,6.977,2.759,14.004,4.1530000000000005,3.6949999999999994,3.039,5.631000000000001
2021-08-19 10:04:35,2021,8,109.101,130.38100000000003,74.128,247.03500000000005,85.98799999999997,115.83600000000001,28.334000000000003,172.5450000000001
2021-08-12 03:10:38,2021,8,6.039,4.9319999999999995,4.94,17.437999999999995,4.475,4.626,2.8209999999999997,3.384
2021-08-04 15:24:44,2021,8,0.6970000000000001,2.408,1.625,6.034000000000001,0.0,2.165,0.0,5.202
2021-08-03 20:46:52,2021,8,20.568,21.036,10.93,44.681,27.838000000000005,22.522000000000002,8.505999999999998,25.696
2021-08-01 22:29:06,2021,8,6.2589999999999995,6.147,3.4160000000000004,16.002,4.545,3.467,2.578,6.906000000000001
2021-07-31 17:12:32,2021,7,5.209,1.367,0.46199999999999997,10.669,0.721,0.172,0.359,5.752
2021-07-27 13:58:17,2021,7,10.475,6.784999999999999,6.656,21.545999999999996,8.046,9.006,1.336,19.332
2021-07-25 15:41:01,2021,7,1.984,1.171,0.422,5.203,1.332,0.5,0.0,3.179
2021-07-13 02:49:59,2021,7,5.279,3.04,1.8519999999999999,14.143,1.73,3.03,1.585,10.366
2021-07-13 01:04:25,2021,7,14.293999999999999,15.253999999999998,10.294999999999998,24.477,14.223999999999998,15.164000000000001,6.044999999999999,19.646
2021-07-06 15:02:01,2021,7,5.007999999999999,2.166,1.727,12.091,0.914,2.0789999999999997,1.742,2.3120000000000003
2021-07-04 05:20:12,2021,7,4.664000000000001,4.211,1.492,11.049,2.1959999999999997,8.257000000000001,0.984,5.344
2021-07-02 10:08:14,2021,7,5.238,5.349,3.547,9.593,4.542000000000001,3.698,0.797,7.482
2021-06-29 21:53:14,2021,6,9.718,14.010000000000002,6.094,14.744000000000003,13.746000000000002,4.823,2.024,17.29
2021-06-29 04:53:32,2021,6,2.6540000000000004,4.071,0.5940000000000001,8.555,5.394,2.0980000000000003,1.2810000000000001,8.390999999999998
2021-06-28 18:20:33,2021,6,3.9789999999999996,6.396,2.7420000000000004,12.335999999999999,2.359,3.009,1.8360000000000003,10.962
2021-06-23 19:41:24,2021,6,2.055,6.384,2.774,10.701,4.562,3.511,1.9769999999999999,4.694
2021-06-22 20:34:03,2021,6,10.38,8.723000000000003,3.6410000000000005,17.326,7.164,9.273000000000001,3.258,12.805
2021-06-17 05:35:32,2021,6,9.853,9.956999999999999,7.649,27.614999999999995,5.2459999999999996,8.799,3.031,10.648000000000001
2021-06-14 15:59:16,2021,6,8.315999999999999,8.433,2.6329999999999996,14.120999999999999,16.145,6.952,3.7820000000000005,16.471999999999998
2021-06-13 05:36:33,2021,6,32.329999999999984,42.546000000000014,32.291999999999994,50.651999999999994,34.080999999999996,36.84700000000001,14.121000000000002,47.75000000000001
2021-06-09 01:36:30,2021,6,5.541,5.462000000000001,2.704,11.057,4.8629999999999995,2.851,2.032,5.555
2021-06-06 15:27:41,2021,6,1.745,1.9610000000000003,2.6790000000000003,7.409000000000001,1.321,4.837999999999999,0.492,3.9770000000000003
2021-06-02 22:38:40,2021,6,8.479,5.626,3.9219999999999997,17.04,6.646,4.87,2.9050000000000002,11.480999999999998
2021-06-01 20:20:47,2021,6,6.58,5.538,5.093,16.612,5.858,6.625,2.289,14.223999999999997
2021-05-24 21:53:27,2021,5,13.520000000000001,19.762,6.555,27.028999999999996,14.795,12.456,8.851,24.480000000000004
2021-05-18 05:43:06,2021,5,10.052,7.897,5.585,21.258000000000003,11.762,9.67,0.7030000000000001,12.190999999999999
2021-05-18 05:32:16,2021,5,7.856999999999999,6.819,4.154999999999999,19.872000000000007,10.833,9.344,0.7030000000000001,11.620999999999999
2021-05-17 23:25:05,2021,5,26.158,21.412,11.329,50.673,17.408999999999995,21.717000000000006,10.270000000000001,26.793999999999997
2021-05-17 13:55:04,2021,5,1.9629999999999999,2.741,1.454,7.702999999999999,1.2409999999999999,1.234,0.32,2.484
2021-05-14 04:52:39,2021,5,5.590000000000001,6.266000000000001,3.274,13.799000000000001,2.3960000000000004,7.256000000000001,2.563,7.484000000000001
2021-05-12 01:11:41,2021,5,13.95,14.145999999999999,11.563,25.597,11.924000000000001,17.937,5.468,14.215
2021-05-11 22:14:20,2021,5,1.662,6.2040000000000015,3.7090000000000005,5.344,8.7,2.254,0.82,10.43
2021-05-10 06:11:14,2021,5,4.9079999999999995,6.809,2.648,11.636999999999999,4.082,5.151000000000001,4.923,5.462000000000001
2021-05-04 15:39:14,2021,5,4.181,5.597,2.454,11.571000000000002,5.178,3.077,1.4449999999999998,6.913999999999999
2021-05-03 22:21:56,2021,5,5.957000000000001,4.766,3.8209999999999993,14.729,5.38,3.6439999999999997,1.274,8.829
2020-03-29 18:30:15,2020,3,16.588,4.406,8.381,27.670999999999996,7.260999999999999,12.904,1.383,11.236
2020-03-26 06:11:40,2020,3,40.49699999999999,27.14,33.17199999999999,87.93,28.857,42.80199999999999,18.382,52.30200000000001
2020-03-23 23:13:46,2020,3,1.6569999999999998,4.359999999999999,1.6719999999999997,3.277,2.867,1.75,1.133,3.1170000000000004
2020-03-22 00:52:17,2020,3,0.813,0.656,0.562,2.6100000000000003,0.663,0.976,0.0,3.054
2020-03-22 00:12:50,2020,3,8.896,4.923,3.445,18.38200000000001,4.107,8.402,1.242,17.32
2020-03-05 13:58:19,2020,3,3.1399999999999997,1.462,1.8050000000000002,8.051,0.781,3.3960000000000004,0.5549999999999999,2.71
2020-03-03 01:06:53,2020,3,3.908,7.215,2.4219999999999997,8.391,8.469000000000001,3.7009999999999996,1.398,10.815999999999999
2020-02-26 18:17:54,2020,2,17.259,16.084,5.569999999999999,31.756000000000004,9.363000000000001,7.652,5.016,21.408
2020-02-23 22:42:04,2020,2,7.143,12.363,2.351,13.039,9.83,2.7560000000000002,3.361,9.408999999999999
2020-02-20 23:14:24,2020,2,0.476,0.516,0.18,5.821,0.996,1.383,1.2269999999999999,2.211
2020-02-16 05:12:43,2020,2,3.6090000000000004,4.82,5.141,9.93,4.623,6.3100000000000005,0.931,5.03
2020-02-13 10:05:17,2020,2,4.18,2.765,3.548,12.913,2.165,3.6940000000000004,0.969,12.222999999999999
2020-02-09 11:43:49,2020,2,4.34,3.1879999999999997,1.313,7.138,1.047,2.707,0.32,3.718
2020-02-08 19:55:49,2020,2,2.667,7.436000000000001,2.391,11.277000000000001,2.7230000000000003,5.667,1.0150000000000001,6.484
2020-01-28 03:41:45,2020,1,11.765000000000002,9.985,5.390999999999999,22.369,6.284000000000001,5.51,2.1559999999999997,13.610000000000001
2020-01-27 20:16:50,2020,1,11.684,6.302,7.093,26.938999999999997,6.872,13.495000000000003,3.977,16.281000000000002
2020-01-25 05:32:13,2020,1,7.024000000000001,11.020999999999999,1.939,15.648000000000001,4.989000000000001,3.5779999999999994,4.68,10.535
2020-01-14 08:08:56,2020,1,4.876999999999999,6.928,3.2740000000000005,11.471000000000002,3.833,3.1329999999999996,2.852,9.574000000000002
2020-01-13 14:57:12,2020,1,25.201999999999998,17.78,24.959999999999997,50.966,21.839999999999996,23.466999999999995,5.68,23.557000000000002
2020-01-12 11:42:14,2020,1,7.084999999999999,5.816,5.377,12.731000000000002,7.011000000000001,4.670999999999999,3.6169999999999995,9.566
2020-01-08 23:37:15,2020,1,14.975999999999997,6.724,6.814,29.556,4.097,7.881999999999999,4.1259999999999994,10.733
2020-01-05 14:00:35,2020,1,0.9219999999999999,4.984,2.8360000000000003,5.092,5.876,2.158,0.32,4.724
2020-01-05 05:03:08,2020,1,5.212000000000001,4.707999999999999,2.086,12.048,4.763000000000001,3.83,1.8679999999999999,5.1930000000000005
2019-12-25 14:28:48,2019,12,8.627,4.046,0.891,12.339000000000002,3.612,4.519,3.0079999999999996,5.108999999999999
2019-12-22 11:13:58,2019,12,31.819999999999993,40.175,19.387,52.16300000000001,21.752999999999997,27.108999999999998,13.306000000000001,47.24
2019-12-17 02:03:05,2019,12,10.71,5.932,5.173,21.015000000000004,5.367,10.939,4.3740000000000006,7.914999999999999
2019-11-28 19:29:07,2019,11,27.506999999999998,29.313,16.935000000000002,45.976,18.507,25.741999999999997,7.733999999999999,36.574000000000005
2019-11-25 14:32:14,2019,11,4.938,9.112999999999998,2.688,14.060999999999996,5.122,6.48,0.813,11.111999999999998
2019-11-25 01:32:32,2019,11,5.433000000000001,2.571,1.485,9.583000000000002,2.634,0.622,1.2810000000000001,3.4369999999999994
2019-11-09 01:26:11,2019,11,1.0,2.404,1.852,2.591,1.916,0.955,0.907,5.672
2019-11-07 03:51:34,2019,11,2.905,2.782,0.46199999999999997,5.922000000000001,1.591,1.342,0.718,2.488
2019-11-05 16:55:10,2019,11,11.005,8.486,2.789,16.028000000000002,4.841,5.122999999999998,4.741,16.686
2019-10-31 19:26:26,2019,10,7.906,3.699,3.189,12.056999999999999,2.14,4.03,3.438,9.390999999999998
2019-10-23 22:19:40,2019,10,2.643,1.032,0.0,5.606000000000001,1.174,0.0,0.172,1.21
2019-10-17 07:52:52,2019,10,20.678,22.569000000000003,12.421,33.552,13.481,15.006000000000002,8.132000000000001,39.022
2019-09-14 04:16:18,2019,9,5.7909999999999995,5.415,3.3360000000000003,15.729000000000001,4.722,4.729,0.913,9.687999999999999
2019-09-14 01:27:24,2019,9,6.418,3.2720000000000002,0.0,15.004,4.6899999999999995,1.8559999999999999,0.773,4.156
2019-09-12 00:36:14,2019,9,7.825,6.899,3.008,17.185,6.5729999999999995,5.833,1.5869999999999997,5.133
2019-09-10 02:13:36,2019,9,20.814999999999998,27.131000000000007,17.691000000000003,46.955,27.458999999999996,21.712000000000003,9.121,29.678000000000004
2019-09-07 14:22:15,2019,9,6.486,10.516,6.28,16.161,9.336,8.235,3.415,11.406000000000002
2019-08-22 17:15:19,2019,8,3.3419999999999996,2.7660000000000005,1.6860000000000002,9.543,2.737,0.578,0.516,4.8420000000000005
2019-08-14 18:04:52,2019,8,10.555,15.131,4.274,27.299000000000003,8.883,8.937999999999999,8.085999999999999,9.701999999999998
2019-07-29 22:15:44,2019,7,8.758,11.796,4.969,17.503999999999998,6.202,5.12,6.414000000000001,18.758
2019-07-21 03:23:00,2019,7,2.279,2.5780000000000003,1.5620000000000003,5.923,4.304,1.537,0.391,2.1239999999999997
2019-07-03 17:39:40,2019,7,6.009999999999999,6.412,3.0780000000000003,15.339,6.1450000000000005,6.736,3.117,4.96
2019-06-29 19:21:21,2019,6,3.75,5.986000000000001,0.735,12.068000000000001,4.862,1.0,2.671,9.09
2019-05-07 00:03:37,2019,5,9.975,13.346,4.601999999999999,18.230999999999998,6.5169999999999995,7.574,5.297,15.693999999999999
2019-03-31 02:16:52,2019,3,8.049000000000003,9.651,7.993000000000001,22.421,6.323999999999999,12.187999999999999,2.383,11.847000000000001
2019-03-22 17:17:07,2019,3,10.328,16.759,5.061,18.089999999999996,11.196,8.309999999999999,6.11,18.001
2019-03-15 01:26:36,2019,3,10.312000000000001,10.078,3.8200000000000003,24.175,6.571999999999999,8.695,1.695,12.793999999999999
2019-03-02 17:36:10,2019,3,10.542000000000002,5.969,2.6250000000000004,13.796,4.617999999999999,3.094,2.289,7.422
2019-02-07 16:02:41,2019,2,17.279999999999998,20.617000000000004,16.328999999999997,29.267000000000007,15.202,15.971999999999998,8.953999999999999,30.999999999999996
2018-12-23 03:08:26,2018,12,14.464,12.908999999999999,9.439999999999998,29.975,5.645999999999999,10.142,5.907000000000001,7.445
2018-12-15 17:24:00,2018,12,18.112,9.637999999999998,7.298000000000001,33.783,10.661000000000001,9.009,4.858,16.73
2018-12-06 21:51:35,2018,12,4.447,3.0309999999999997,4.951,10.027,4.293,5.412,0.789,4.202
2018-11-27 22:28:06,2018,11,52.87599999999998,73.871,36.42399999999999,94.61000000000001,71.92699999999999,54.35500000000001,26.399,110.48399999999997
2018-10-28 02:05:45,2018,10,5.29,1.391,0.696,13.031000000000002,0.42200000000000004,1.657,0.172,4.047000000000001
2018-09-25 19:14:56,2018,9,9.331000000000001,18.499000000000002,7.819000000000002,27.618,11.769000000000002,9.112,4.572,28.607999999999997
2018-09-16 16:39:20,2018,9,11.568000000000001,14.014999999999999,6.421,22.976,9.514000000000003,10.963999999999999,3.242,30.546999999999997
2018-08-07 07:32:50,2018,8,11.153999999999998,11.65,11.799,25.504,7.922000000000001,12.971000000000002,4.423,14.936
2018-07-21 17:25:15,2018,7,15.618000000000002,8.805,6.656000000000001,26.262999999999998,5.223000000000001,9.987000000000002,3.7670000000000003,17.844
2018-07-18 10:48:09,2018,7,3.916,6.88,2.9379999999999997,9.668,4.314,5.082999999999999,1.259,9.693999999999999
2018-06-12 00:57:22,2018,6,12.216,7.935,7.204000000000001,24.190999999999995,3.3920000000000003,9.186000000000002,2.742,8.878999999999998
2018-05-11 21:39:04,2018,5,3.5149999999999997,2.8760000000000003,1.985,9.439,0.359,2.2789999999999995,0.75,1.972
2018-05-07 04:46:54,2018,5,11.76,16.845000000000002,5.563000000000001,22.105999999999998,13.616000000000001,10.703999999999999,5.019,18.407000000000004
2018-05-01 04:14:38,2018,5,3.2580000000000005,2.91,0.133,4.531000000000001,0.9520000000000001,0.562,0.743,2.3129999999999997
2018-03-23 18:06:15,2018,3,12.66,8.600999999999999,7.596000000000001,20.829,7.668,12.86,2.063,16.866999999999997
2018-03-15 04:19:43,2018,3,18.839000000000002,23.276999999999997,11.854000000000001,30.878999999999998,15.175,19.986000000000004,6.397999999999999,26.362000000000002
2022-02-28 20:34:12,2022,2,9.065,7.343999999999999,4.460000000000001,31.108999999999995,7.957,15.110000000000001,2.767,9.676
2022-02-28 09:36:08,2022,2,7.244000000000001,7.175,2.4920000000000004,17.641,5.457999999999999,4.592999999999999,2.242,5.953
2022-02-26 18:29:42,2022,2,11.405000000000001,12.695,4.987,23.29,9.078999999999999,3.866,4.805,14.494
2022-02-25 20:54:16,2022,2,5.473000000000001,4.0409999999999995,4.343999999999999,6.232,2.489,3.9859999999999998,1.125,4.47
2022-02-25 11:29:54,2022,2,11.9,11.722999999999999,4.962,22.910000000000004,16.215,9.246,3.7659999999999996,21.519
2022-02-24 03:56:46,2022,2,15.213000000000001,8.437,6.029999999999999,17.213,6.093,7.355,2.671,17.447999999999997
2022-02-23 08:19:31,2022,2,17.829,28.678,13.505999999999998,35.051,12.591999999999999,15.775,12.750999999999996,31.371000000000002
2022-02-22 20:46:37,2022,2,2.754,2.9210000000000003,1.875,6.9079999999999995,2.4,3.8129999999999997,0.391,3.834
2022-02-20 21:23:37,2022,2,1.706,4.8149999999999995,0.0,5.5649999999999995,6.031999999999999,0.312,1.931,10.907
2022-02-16 12:09:53,2022,2,3.36,1.024,3.5080000000000005,9.126000000000001,1.839,3.232,0.563,2.585
2022-02-13 19:52:31,2022,2,6.737,0.9530000000000001,2.134,7.922000000000001,0.7809999999999999,3.541,0.359,6.432
2022-02-12 03:24:47,2022,2,3.1060000000000003,2.344,0.453,5.75,0.371,0.734,0.984,1.133
2022-02-08 19:07:36,2022,2,8.760000000000002,9.306999999999999,4.43,14.687000000000001,3.7900000000000005,4.018,1.97,8.001000000000001
2022-02-05 19:34:43,2022,2,9.017000000000001,1.415,2.196,10.804,1.417,4.6240000000000006,0.172,3.2100000000000004
2022-02-05 17:12:31,2022,2,15.424000000000001,15.123999999999999,6.249,22.714,14.478000000000002,6.995,7.165000000000001,14.730000000000002
2022-02-02 21:37:57,2022,2,5.389,8.681,3.657,8.955,6.840000000000001,11.651999999999997,8.009,19.853000000000005
2022-01-30 05:29:33,2022,1,4.774,3.8920000000000003,3.6100000000000003,9.971000000000002,6.523,2.2600000000000002,2.008,4.51
2022-01-29 21:27:58,2022,1,8.732999999999999,12.581999999999999,7.484,20.722,13.21,9.879999999999999,5.141,14.432000000000002
2022-01-28 16:13:39,2022,1,5.255999999999999,10.846,1.9220000000000002,12.433000000000002,4.552,1.3599999999999999,3.103,2.8369999999999997
2022-01-28 00:24:19,2022,1,8.295,6.98,5.664000000000001,18.715000000000003,8.986,3.297,3.525,8.536000000000001
2022-01-26 01:07:41,2022,1,14.508999999999997,15.321000000000002,9.564,38.976,7.68,18.148999999999997,7.181,15.254
2022-01-25 11:10:16,2022,1,2.9,1.5239999999999998,0.5,5.97,1.31,2.669,0.6950000000000001,2.0999999999999996
2022-01-24 21:01:27,2022,1,1.369,1.907,0.0,5.563,3.8099999999999996,1.938,1.258,3.109
2022-01-24 18:31:27,2022,1,7.224,0.9850000000000001,0.414,6.11,3.4070000000000005,0.8180000000000001,0.875,11.022
2022-01-24 14:26:50,2022,1,3.765,4.8549999999999995,2.1420000000000003,8.06,1.89,1.547,0.547,4.11
2022-01-22 12:20:41,2022,1,2.559,0.398,0.0,4.641,2.8,0.0,0.0,2.2659999999999996
2022-01-18 02:02:07,2022,1,6.951,4.939,3.0089999999999995,17.351999999999997,5.271000000000001,4.752999999999999,2.726,7.929
2022-01-15 09:05:25,2022,1,7.264,3.383,3.399,14.148000000000003,3.4400000000000004,6.359,1.883,7.65
2022-01-14 07:40:20,2022,1,45.111,49.39,37.66499999999999,109.22899999999998,48.805,47.84,16.739,79.10399999999998
2022-01-14 01:01:41,2022,1,6.1419999999999995,6.057,1.9760000000000002,10.028,5.5409999999999995,4.5120000000000005,1.9539999999999997,3.8829999999999996
2022-01-13 12:06:08,2022,1,12.985999999999999,7.557999999999999,3.508,22.868,8.276,6.462,2.037,14.809999999999999
2022-01-13 06:18:23,2022,1,12.773000000000001,9.732,6.3180000000000005,19.487,7.628,8.063,1.931,18.429
2022-01-10 17:47:39,2022,1,27.405000000000005,29.940999999999995,17.589,65.598,26.686999999999994,33.636,10.511,36.374
2022-01-10 01:41:38,2022,1,29.206000000000003,35.37800000000001,15.147,40.017999999999994,28.487000000000002,20.796000000000003,12.440999999999999,46.541000000000004
2022-01-07 07:20:12,2022,1,12.403,17.457,5.494,32.157,10.557,9.770000000000001,5.994,14.251999999999999
2021-12-31 11:18:20,2021,12,9.273,4.9910000000000005,5.141,20.127999999999997,3.5880000000000005,7.137000000000001,0.539,16.756
2021-12-31 03:47:30,2021,12,6.059000000000001,3.2640000000000002,3.338,11.221000000000002,3.474,2.9539999999999997,4.852,5.885
2021-12-31 03:09:21,2021,12,6.059000000000001,3.2640000000000002,3.338,11.221000000000002,3.474,2.9539999999999997,4.852,5.885
2021-12-30 01:06:20,2021,12,5.504999999999999,4.845000000000001,3.65,9.561,4.215000000000001,4.148,1.867,5.278
2021-12-29 16:43:40,2021,12,38.15,21.868000000000002,9.530000000000001,69.80400000000002,10.372,17.225,10.311,16.83
2021-12-28 14:49:01,2021,12,8.344,3.717,3.071,14.098999999999998,2.2820000000000005,4.1259999999999994,0.797,3.64
2021-12-28 07:39:42,2021,12,13.260000000000002,18.074,4.723,24.605,7.628,8.616,8.958,16.649
2021-12-28 03:47:14,2021,12,10.228,14.536,6.363,24.127000000000002,6.768,11.549,4.851999999999999,10.3
2021-12-27 08:20:33,2021,12,2.8649999999999998,1.9530000000000003,1.548,7.924,3.0740000000000003,4.077999999999999,0.359,2.721
2021-12-27 05:18:01,2021,12,8.011000000000001,7.2379999999999995,6.515999999999999,18.133,8.146,10.813,1.9929999999999999,12.79
2021-12-27 05:08:10,2021,12,5.593,6.93,2.0620000000000003,12.071000000000002,3.3530000000000006,2.579,4.274,6.686
