numTokens,NVnum,NVscore,PVnum,PVscore,NAnum,NAscore,PAnum,PAscore
287,4,-1.6487199999999997,120,77.64300000000001,4,-1.5732400000000002,120,74.113
752,20,-8.702400000000003,270,166.01399999999995,20,-8.504819999999999,270,161.24000000000004
128,1,-0.41514,45,26.455,1,-0.38480000000000003,45,25.505
241,7,-3.9101600000000003,74,44.176999999999985,7,-3.7925000000000004,74,43.06199999999998
74,2,-0.8783799999999999,29,17.465999999999998,2,-0.8879999999999999,29,16.772
79,0,0.0,23,15.436999999999998,0,0.0,23,14.609999999999998
43,2,-1.05598,18,10.792,2,-0.999,18,10.750000000000002
81,1,-0.4699,29,17.369999999999997,1,-0.43955999999999995,29,16.709
51,0,0.0,21,14.637,0,0.0,21,13.948
521,7,-3.24268,181,112.58700000000002,7,-3.1383400000000004,181,108.43599999999998
289,6,-2.09272,92,52.97700000000001,6,-2.07126,92,51.479000000000006
228,3,-1.40378,66,35.968,3,-1.31276,66,35.245
444,7,-3.1753400000000003,136,87.13499999999999,7,-3.10282,136,85.09000000000003
84,1,-0.62456,26,13.404000000000002,1,-0.60014,26,13.246999999999998
155,2,-1.02934,53,36.597,2,-0.9686600000000001,53,34.87499999999999
129,5,-1.61468,42,26.380000000000006,5,-1.69238,42,25.472999999999995
309,8,-3.14648,100,56.27800000000001,8,-3.19088,100,54.95099999999999
155,3,-1.58952,58,40.44300000000002,3,-1.5273599999999998,58,38.656
46,0,0.0,19,11.144,0,0.0,19,10.864
108,2,-0.6704399999999999,35,22.917999999999996,2,-0.71262,35,22.203999999999994
243,4,-2.37392,99,57.807999999999986,4,-2.2755,99,56.434999999999995
172,3,-1.45188,55,34.97299999999999,3,-1.3667799999999999,55,33.991
713,14,-7.51174,251,156.84200000000007,14,-7.27716,251,152.95200000000003
112,2,-0.87986,45,26.78000000000001,2,-0.83694,45,26.539
46,0,0.0,16,10.541999999999998,0,0.0,16,10.026
153,2,-0.84952,52,31.241999999999997,2,-0.8398999999999999,52,29.818
35,1,-0.5624,14,7.8809999999999985,1,-0.5350199999999999,14,7.729
255,6,-2.5863,84,47.81500000000002,6,-2.56928,84,46.61299999999999
414,5,-2.99182,134,86.09200000000001,5,-2.86602,134,83.05300000000005
255,6,-2.5863,84,47.81500000000002,6,-2.56928,84,46.61299999999999
453,13,-5.91112,148,86.03500000000001,13,-5.768299999999998,148,83.23100000000002
41,1,-0.53206,16,11.239999999999998,1,-0.50098,16,10.627
468,14,-6.39656,153,87.73500000000001,14,-6.223399999999998,153,85.03400000000002
74,2,-0.73926,25,14.578999999999997,2,-0.7814399999999999,25,14.456
97,0,0.0,34,22.611000000000004,0,0.0,34,21.556000000000004
84,2,-1.02416,30,19.425,2,-0.9694,30,18.627000000000002
137,3,-1.4171,48,32.87700000000001,3,-1.33644,48,31.24000000000001
197,7,-3.2833799999999997,69,41.214000000000006,7,-3.2227,69,39.389
112,6,-2.8009,27,16.166000000000004,6,-2.65216,27,15.788000000000002
32,0,0.0,20,12.567999999999998,0,0.0,20,12.332999999999998
74,2,-1.1063,25,16.14,2,-1.05302,25,15.303999999999998
510,12,-4.7471,162,99.84200000000003,12,-4.6287,162,97.62199999999996
24,1,-0.5135599999999999,6,3.999,1,-0.48322000000000004,6,3.7880000000000003
164,6,-2.8963599999999996,48,29.47000000000001,6,-2.7683400000000002,48,28.729999999999997
207,8,-4.54434,60,37.238000000000014,8,-4.3253,60,35.953999999999986
95,3,-1.3845399999999999,31,19.593,3,-1.30832,31,18.731
58,0,0.0,26,18.983,0,0.0,26,18.055000000000003
86,0,0.0,31,20.227,0,0.0,31,19.131999999999998
138,9,-4.14622,29,19.177999999999997,9,-4.03374,29,18.128999999999998
408,8,-3.57124,164,94.24100000000003,8,-3.65264,164,92.46699999999996
53,0,0.0,21,13.81,0,0.0,21,13.114
122,0,0.0,52,32.77399999999999,0,0.0,52,31.136999999999986
177,1,-0.67932,69,46.273,1,-0.66156,69,44.00499999999999
68,1,-0.23902,27,18.206000000000003,1,-0.26861999999999997,27,17.162
71,1,-0.57424,24,14.807999999999996,1,-0.5513,24,14.161000000000003
282,2,-0.79402,75,48.32100000000001,2,-0.8658,75,46.467000000000006
290,6,-2.8060799999999997,93,60.50799999999998,6,-2.7424399999999998,93,57.78200000000001
11,0,0.0,3,2.234,0,0.0,3,2.127
512,17,-8.566239999999999,161,93.95100000000004,17,-8.105960000000001,161,92.10499999999999
224,4,-1.18106,88,58.68800000000002,3,-1.0744799999999999,88,55.785
531,6,-2.7135799999999994,177,118.77999999999997,6,-2.57964,177,115.13899999999995
66,0,0.0,20,13.244000000000002,0,0.0,20,12.586000000000002
144,2,-0.60088,45,28.402,2,-0.65638,45,27.514
51,2,-1.24024,17,11.269999999999998,2,-1.18622,17,10.783999999999999
162,3,-1.4156199999999999,62,41.11500000000001,3,-1.3364399999999999,62,39.685
327,6,-3.83246,107,69.954,6,-3.68002,107,67.405
109,3,-1.54142,30,17.696,3,-1.4651999999999998,30,16.872
147,1,-0.53206,58,40.075,1,-0.50024,58,38.428999999999995
111,1,-0.5624,39,24.916,1,-0.5327999999999999,39,24.477000000000004
124,0,0.0,42,26.382999999999992,0,0.0,42,25.629
116,0,0.0,37,22.519999999999996,0,0.0,37,21.389999999999997
33,1,-0.5624,15,9.600999999999999,1,-0.5327999999999999,15,9.213
43,0,0.0,22,14.762,0,0.0,22,13.973000000000004
59,3,-1.4230200000000002,22,12.359000000000002,3,-1.37714,22,12.134999999999996
54,0,0.0,20,12.980000000000002,0,0.0,20,12.454999999999998
173,2,-0.9064999999999999,61,37.931000000000004,2,-0.8532200000000001,61,36.085999999999984
90,2,-0.95016,28,20.506999999999998,2,-0.89984,28,19.540999999999993
62,2,-0.6267800000000001,22,12.887000000000002,2,-0.6808000000000001,22,12.235999999999999
81,0,0.0,36,25.877000000000002,0,0.0,36,24.611
178,4,-1.9869,74,52.39199999999999,4,-1.92252,74,49.98200000000001
86,0,0.0,27,17.422000000000004,0,0.0,27,16.782
411,13,-5.301359999999999,139,83.45800000000004,13,-5.39978,139,81.34199999999998
69,3,-0.9844,23,14.184,3,-0.81738,23,13.774999999999999
168,1,-0.71632,47,31.139000000000003,1,-0.70078,47,30.066
68,0,0.0,25,16.622999999999998,0,0.0,25,15.871000000000002
216,1,-0.0925,83,57.843000000000025,1,-0.185,83,55.19799999999998
62,0,0.0,20,14.607000000000001,0,0.0,20,14.139000000000001
21,0,0.0,10,6.073,0,0.0,10,5.77
34,0,0.0,11,8.125,0,0.0,11,7.691
395,13,-6.9554,131,82.11400000000002,13,-6.51772,131,79.65599999999999
100,2,-1.02046,41,23.246999999999993,2,-0.9664400000000001,41,22.584
287,6,-2.8823,92,58.10699999999999,6,-2.77574,92,55.743999999999986
39,0,0.0,13,8.899999999999999,0,0.0,13,8.452
167,3,-1.7064399999999997,45,29.34700000000001,3,-1.6198599999999999,45,28.437999999999995
124,2,-0.94276,36,23.969999999999995,2,-0.8887399999999999,36,22.819000000000006
178,6,-3.02216,56,35.38499999999999,6,-2.8475200000000003,56,34.49
97,2,-0.5394599999999999,39,22.712000000000007,2,-0.59718,39,21.973999999999997
53,0,0.0,18,14.691000000000003,0,0.0,18,14.245000000000001
112,0,0.0,34,21.523000000000003,0,0.0,34,20.785999999999998
357,6,-2.70544,121,74.32700000000003,6,-2.6603,121,73.081
745,13,-6.15976,232,134.78800000000007,13,-6.04358,232,133.18100000000004
254,3,-1.3578999999999999,88,51.267,3,-1.38824,88,49.89299999999999
491,6,-1.90476,144,93.03099999999999,6,-1.94028,144,89.632
212,5,-2.0942,69,40.65400000000001,5,-2.0675600000000003,69,39.402
53,0,0.0,31,19.097,0,0.0,31,18.473000000000003
20,0,0.0,8,4.734999999999999,0,0.0,8,4.482
144,3,-1.3963800000000002,51,34.169000000000004,3,-1.3223799999999999,51,32.74699999999999
120,2,-0.97014,44,26.624,2,-0.9176,44,25.437000000000005
143,0,0.0,51,33.76999999999999,0,0.0,51,32.01499999999999
827,22,-9.59262,262,160.06300000000002,22,-9.178959999999998,262,155.00599999999994
311,6,-3.06064,105,65.26400000000001,6,-2.8882200000000005,105,63.55700000000001
15,0,0.0,8,4.669,0,0.0,8,4.54
304,12,-5.880780000000001,94,61.46700000000002,12,-5.77496,94,59.10499999999999
260,7,-3.6186,72,42.641999999999996,7,-3.4772600000000002,72,41.603000000000016
303,7,-2.95334,127,74.238,7,-2.9008000000000003,127,72.49499999999998
96,2,-0.53132,34,20.384,2,-0.58978,34,19.907999999999998
183,4,-1.8211399999999998,69,45.94900000000003,4,-1.77304,69,44.022999999999996
198,2,-1.0389599999999999,62,40.245,2,-0.97902,62,38.55600000000001
105,3,-1.22322,32,20.897,3,-1.18548,32,20.200999999999997
82,0,0.0,31,20.573000000000004,0,0.0,31,19.692999999999998
194,3,-1.6420599999999999,67,40.81800000000001,3,-1.55696,67,38.905
59,1,-0.67044,25,16.125999999999998,1,-0.64898,25,15.334
331,12,-5.300619999999999,108,62.56899999999999,12,-5.151140000000001,108,62.05699999999998
84,0,0.0,27,20.100999999999996,0,0.0,27,19.274
107,0,0.0,45,30.611000000000004,0,0.0,45,29.290999999999997
189,5,-2.61442,60,33.60099999999999,5,-2.5308,60,33.215
232,7,-2.48566,66,41.893000000000015,7,-2.5604,66,40.513999999999996
76,2,-1.35198,20,12.806999999999999,2,-1.3149799999999998,20,12.223000000000003
155,2,-1.0545,52,30.959000000000003,2,-1.00862,52,29.689999999999998
81,1,-0.49802,29,17.785999999999994,1,-0.4662,29,17.252
174,3,-1.2446799999999998,57,34.333,3,-1.22248,57,33.85799999999999
113,2,-0.69264,34,19.845999999999997,2,-0.70004,34,19.397
34,0,0.0,13,9.083,0,0.0,13,8.586
717,12,-5.14522,233,148.95499999999998,12,-5.049760000000001,233,143.87900000000008
241,4,-2.09716,99,66.24699999999999,4,-1.9817200000000001,99,63.42300000000001
127,2,-0.9420199999999999,58,36.27299999999999,2,-0.88208,58,34.48999999999999
122,3,-1.27576,47,30.607,3,-1.28464,47,29.147000000000002
170,5,-2.3872400000000003,66,42.575,5,-2.28512,66,41.237999999999985
61,3,-1.50738,22,16.862000000000002,3,-1.4392999999999998,22,16.173999999999996
31,0,0.0,12,7.351999999999999,0,0.0,12,6.928
114,2,-0.9553400000000001,46,29.261000000000006,2,-0.9050199999999999,46,28.135000000000005
26,1,-0.6008800000000001,9,5.8740000000000006,1,-0.57424,9,5.639
73,0,0.0,25,17.557000000000002,0,0.0,25,16.904999999999998
120,2,-1.0130599999999998,35,18.424000000000003,2,-0.95164,35,18.416000000000004
62,0,0.0,16,10.492999999999999,0,0.0,16,10.385999999999997
107,3,-1.4733399999999999,34,19.879000000000005,3,-1.3838,34,19.497000000000003
71,1,-0.4625,16,10.129,1,-0.43363999999999997,16,9.745
104,3,-0.8968800000000001,35,22.431000000000008,3,-0.9183399999999999,35,21.687
139,4,-1.924,41,26.95500000000001,4,-1.84704,41,25.935000000000006
229,6,-3.78214,64,43.22399999999999,6,-3.64006,64,41.859
373,9,-4.49772,128,80.17299999999999,9,-4.24982,128,77.04900000000004
50,0,0.0,24,13.452,0,0.0,24,13.250999999999998
55,0,0.0,25,15.468999999999998,0,0.0,25,14.756
74,0,0.0,32,18.639000000000003,0,0.0,32,18.029999999999998
374,8,-4.29052,101,67.20400000000001,8,-4.092200000000001,101,64.05700000000002
365,8,-4.29052,101,67.711,8,-4.092200000000001,101,64.49100000000001
84,3,-0.70966,29,17.263,3,-0.8258399999999999,29,16.937
40,0,0.0,19,12.216,0,0.0,19,11.652999999999999
237,3,-0.43141999999999997,81,47.821999999999996,3,-0.65564,81,46.8
126,5,-3.1694199999999997,33,24.111,5,-3.03548,33,23.110999999999997
35,0,0.0,14,9.088,0,0.0,14,8.732
121,1,-0.53206,40,23.826000000000008,1,-0.4995,40,22.997000000000003
91,3,-1.40082,24,14.577000000000004,3,-1.3135,24,13.763999999999998
74,1,-0.23088,36,21.601,1,-0.26417999999999997,36,20.933
171,2,-0.8325,59,37.654,2,-0.77478,59,36.422
60,0,0.0,23,17.50400000000001,0,0.0,23,16.71
123,5,-2.39686,45,28.47800000000001,5,-2.27476,45,27.104999999999993
207,4,-2.35542,65,40.436,4,-2.25256,65,38.882000000000005
111,0,0.0,35,22.242000000000008,0,0.0,35,21.290999999999997
95,5,-3.05694,26,16.667000000000005,5,-2.93558,26,15.805
126,0,0.0,47,32.201,0,0.0,47,30.718999999999994
116,4,-2.23332,27,18.395,4,-2.1326799999999997,27,17.643
62,0,0.0,22,16.052,0,0.0,22,15.339999999999998
193,1,-0.64232,64,45.84800000000001,1,-0.6193799999999999,64,43.809
34,0,0.0,11,6.391000000000001,0,0.0,11,6.098
260,1,-0.5549999999999999,100,67.51099999999995,1,-0.5254,100,64.18899999999998
85,0,0.0,35,21.823,0,0.0,35,21.048000000000005
94,0,0.0,29,18.753000000000004,0,0.0,29,18.032000000000004
237,5,-2.76686,58,33.71200000000002,5,-2.6788000000000003,58,32.38299999999998
64,0,0.0,21,15.379000000000001,0,0.0,21,14.758000000000001
193,1,-0.39294,54,36.641,1,-0.37,54,35.012
32,0,0.0,13,8.926,0,0.0,13,8.604
225,1,-0.49802,96,61.525000000000006,1,-0.4662,96,58.43700000000001
47,2,-1.0249000000000001,22,14.795999999999996,2,-0.9634799999999999,22,14.068000000000001
1008,16,-7.2986200000000006,273,163.76499999999996,16,-7.237939999999999,273,160.64200000000002
105,3,-1.89588,34,24.650000000000002,3,-1.81152,34,23.479000000000003
401,3,-1.1026,137,89.73799999999996,3,-1.13146,137,86.16599999999997
204,5,-2.2614400000000003,67,41.281,5,-2.16376,67,39.416999999999994
42,2,-0.9657,13,7.9270000000000005,2,-0.9176,13,7.5840000000000005
74,2,-0.86358,17,11.441,2,-0.84508,17,10.935999999999998
64,1,-0.6401,22,14.397999999999994,1,-0.6149399999999999,22,14.068
111,3,-1.3860199999999998,31,19.613,3,-1.32904,31,18.597
269,4,-2.43756,93,63.29900000000001,4,-2.3265599999999997,93,60.83300000000003
91,2,-1.22026,25,16.868000000000002,2,-1.1692,25,16.204
67,2,-0.87098,21,12.706000000000001,2,-0.82066,21,12.225
190,2,-0.925,58,38.33,2,-0.90798,58,36.803000000000004
93,0,0.0,35,23.381999999999998,0,0.0,35,22.19
161,1,-0.5549999999999999,57,39.00200000000001,1,-0.52688,57,37.17600000000001
58,0,0.0,16,11.506,0,0.0,16,11.068999999999999
133,2,-0.38628,43,29.608000000000008,2,-0.46546,43,28.127
262,1,-0.33966,102,71.722,1,-0.32634,102,68.44999999999997
169,2,-1.0582,56,32.30199999999999,2,-1.10408,56,30.65799999999999
237,3,-1.5695400000000002,70,44.90599999999999,3,-1.48518,70,43.217999999999996
143,0,0.0,45,29.73,0,0.0,45,28.526000000000007
43,0,0.0,18,11.164,0,0.0,18,10.528000000000002
134,5,-1.87716,36,20.467000000000002,4,-1.7792400000000002,36,19.572
111,0,0.0,51,34.507999999999996,0,0.0,51,32.64699999999999
64,1,-0.5091199999999999,18,11.969000000000001,1,-0.4773,18,11.49
146,0,0.0,63,43.42400000000001,0,0.0,63,41.525000000000006
139,0,0.0,50,32.504,0,0.0,50,30.919
25,0,0.0,8,5.987,0,0.0,8,5.705
28,0,0.0,10,6.7620000000000005,0,0.0,10,6.468
190,1,-0.50616,71,45.907000000000004,1,-0.47582,71,44.283
480,8,-4.22466,153,105.18499999999999,8,-3.99748,153,100.57200000000003
46,0,0.0,19,11.971000000000002,0,0.0,19,11.376000000000001
47,0,0.0,15,11.206000000000001,0,0.0,15,10.818
156,3,-1.6339199999999998,42,27.522,3,-1.54364,42,26.338999999999995
111,5,-1.95212,33,20.966,5,-1.8729399999999998,33,19.873999999999995
111,0,0.0,35,23.006999999999998,0,0.0,35,22.080000000000002
79,1,-0.59348,28,19.281000000000006,1,-0.5698,28,18.205000000000002
82,0,0.0,30,18.841999999999995,0,0.0,30,18.107000000000006
23,0,0.0,10,7.4030000000000005,0,0.0,10,7.038
199,3,-1.4925799999999998,59,36.53600000000001,3,-1.4023,59,34.747000000000014
124,3,-1.57324,44,27.486999999999995,3,-1.58952,44,26.296000000000003
218,3,-1.67018,71,52.601000000000035,3,-1.58656,71,50.25399999999999
150,2,-0.6475,66,42.804,2,-0.71558,66,40.654999999999994
54,0,0.0,19,12.911999999999999,0,0.0,19,12.34
306,7,-3.07618,99,62.531,7,-2.8882200000000005,99,60.189000000000014
117,4,-1.9365800000000002,42,24.135000000000012,4,-1.81596,42,23.759999999999998
108,0,0.0,44,30.458000000000006,0,0.0,44,28.926999999999992
212,1,-0.3774,75,44.387000000000015,1,-0.35519999999999996,75,42.68599999999999
50,1,-0.40108000000000005,17,10.603000000000002,1,-0.37666,17,10.111999999999998
11,0,0.0,6,4.056,0,0.0,6,3.921
119,0,0.0,46,32.486000000000004,0,0.0,46,30.867000000000015
280,4,-2.4086999999999996,104,70.71999999999998,4,-2.29548,104,67.62500000000001
66,1,-0.4699,21,13.621000000000002,1,-0.44104,21,13.116000000000001
27,0,0.0,8,5.206000000000001,0,0.0,8,4.976
135,1,-0.36038,58,35.941,1,-0.33966,58,34.05799999999999
78,3,-1.3394,27,19.621,3,-1.34828,27,18.75
417,7,-2.06376,140,87.69099999999996,6,-2.0172399999999997,140,84.75800000000005
96,0,0.0,38,26.721,0,0.0,38,25.617999999999995
48,0,0.0,15,11.057,0,0.0,15,10.51
69,1,-0.5135599999999999,24,16.212,1,-0.48322000000000004,24,15.271999999999998
176,4,-1.71458,58,36.904999999999994,4,-1.64946,58,35.247
193,1,-0.16576,61,40.822,1,-0.23384,61,39.85200000000002
67,2,-0.9568199999999999,31,19.766999999999996,2,-0.9005799999999999,31,19.296000000000006
108,1,-0.48544000000000004,33,18.408999999999995,1,-0.45361999999999997,33,17.955999999999996
47,0,0.0,19,11.842999999999998,0,0.0,19,11.404999999999998
69,0,0.0,21,14.493000000000002,0,0.0,21,13.719
112,4,-1.4022999999999999,33,19.77,4,-1.4171,33,19.039000000000005
109,1,-0.34706,38,25.897999999999996,1,-0.33004,38,24.69799999999999
166,3,-1.47926,60,40.382999999999996,3,-1.39712,60,38.73
396,7,-3.5298000000000003,120,71.43400000000001,7,-3.32482,120,68.26899999999999
181,2,-0.5513,66,42.139,2,-0.5927399999999999,66,40.19600000000001
493,23,-11.119979999999998,134,87.69799999999998,23,-10.65896,134,84.32800000000002
26,0,0.0,14,10.172999999999998,0,0.0,14,9.693
42,1,-0.69412,15,10.946,1,-0.6771,15,10.424
276,4,-1.33866,104,60.58600000000001,4,-1.29056,104,59.14200000000001
97,5,-2.39686,29,18.854,5,-2.38576,29,18.183000000000003
56,1,-0.44695999999999997,26,16.112,1,-0.41957999999999995,26,15.567000000000002
69,1,-0.20054000000000002,36,21.828000000000007,1,-0.2516,36,21.434
32,1,-0.5735,13,9.011000000000001,1,-0.5476,13,8.552
201,4,-1.9713599999999998,73,45.240999999999985,4,-1.8640599999999998,73,43.28199999999998
121,3,-1.8352,40,30.274000000000004,3,-1.7649,40,28.993000000000006
311,6,-2.6314399999999996,116,80.52600000000001,6,-2.46494,116,77.08699999999997
63,0,0.0,24,15.500999999999998,0,0.0,24,15.040000000000001
79,1,-0.3626,22,15.039000000000001,1,-0.34188,22,14.186999999999996
161,3,-1.64132,41,26.866,3,-1.57028,41,25.424
139,1,-0.5549999999999999,56,36.259,1,-0.5283599999999999,56,34.66400000000001
26,0,0.0,10,6.0,0,0.0,10,5.638999999999999
66,1,-0.58608,17,10.562000000000001,1,-0.5587,17,10.370000000000001
259,5,-2.65216,84,50.762999999999984,5,-2.5049,84,49.05399999999999
22,0,0.0,11,5.980000000000001,0,0.0,11,5.731
143,2,-1.00492,51,31.559000000000005,2,-0.94276,51,30.275000000000006
170,5,-2.23628,56,33.855999999999995,5,-2.19188,56,32.86899999999999
68,0,0.0,31,21.499999999999996,0,0.0,31,20.386000000000006
383,4,-1.70312,141,90.55600000000001,4,-1.5034999999999998,141,86.302
79,1,-0.57276,35,22.20700000000001,1,-0.5476,35,21.104999999999993
116,1,-0.47582,40,24.103000000000005,1,-0.444,40,23.067
46,0,0.0,21,13.381999999999998,0,0.0,21,12.987999999999998
251,4,-1.61394,104,63.53000000000003,4,-1.5599200000000002,104,62.33699999999999
261,4,-1.7759999999999998,86,53.27899999999999,4,-1.7789599999999999,86,51.56999999999998
45,0,0.0,18,11.237,0,0.0,18,10.919999999999998
114,1,-0.06956,44,29.612000000000005,1,-0.16428,44,28.328999999999994
146,0,0.0,58,38.29199999999999,0,0.0,58,36.36299999999999
23,2,-1.3756599999999999,6,5.007000000000001,2,-1.3231199999999999,6,4.818
378,9,-4.4496199999999995,140,85.90899999999998,9,-4.29422,140,83.91700000000002
47,0,0.0,14,9.882,0,0.0,14,9.453
254,3,-1.6502,92,60.86999999999998,3,-1.56732,92,58.42399999999998
39,2,-1.17734,13,8.030000000000001,2,-1.1285,13,7.694
13,0,0.0,7,3.69,0,0.0,7,3.544
266,3,-1.26244,97,58.911000000000016,3,-1.18104,97,57.301
152,3,-1.52588,49,32.54999999999999,3,-1.43634,49,31.199999999999996
84,1,-0.46027999999999997,30,19.102,1,-0.42919999999999997,30,18.186000000000003
158,4,-2.1326799999999997,46,28.54700000000001,4,-2.0290799999999996,46,27.553999999999995
422,3,-0.9324,172,109.40399999999995,3,-0.95904,172,106.39199999999998
