numTokens,NVnum,NVscore,PVnum,PVscore,NAnum,NAscore,PAnum,PAscore
165,1,-0.1184,69,34.889000000000024,1,-0.20498000000000002,69,35.35200000000001
150,0,0.0,61,37.663999999999994,0,0.0,61,36.08100000000002
36,2,-1.12184,9,6.03,2,-1.06412,9,5.745
15,0,0.0,5,2.6470000000000002,0,0.0,5,2.5580000000000003
18,0,0.0,8,4.407,0,0.0,8,4.098
286,0,0.0,96,47.88399999999999,0,0.0,96,47.818000000000005
70,1,-0.030340000000000002,15,8.459,1,-0.10360000000000001,15,8.279
83,1,-0.42401999999999995,36,18.028,1,-0.39294,36,18.166999999999998
424,7,-2.9452000000000003,136,66.50300000000003,7,-3.1006,136,68.15199999999999
29,0,0.0,11,6.643999999999999,0,0.0,11,6.403
77,1,-0.5476,30,18.806999999999995,1,-0.51652,30,18.009000000000004
153,2,-0.36185999999999996,48,26.527000000000005,2,-0.47729999999999995,48,26.056
50,2,-0.52096,11,5.468999999999999,2,-0.56314,11,5.521
412,5,-2.4368200000000004,135,65.88900000000002,5,-2.52784,135,67.53599999999999
189,4,-1.61024,53,29.381999999999998,4,-1.6391,53,29.172
80,1,-0.24642,26,13.312000000000001,1,-0.27083999999999997,26,13.158000000000001
25,0,0.0,14,6.72,0,0.0,14,6.721000000000001
62,0,0.0,34,19.054000000000002,0,0.0,34,18.673999999999996
94,1,-0.33152,39,22.682000000000002,1,-0.3182,39,21.617
85,0,0.0,34,15.566,0,0.0,34,15.943000000000001
45,2,-1.3653,17,9.681,2,-1.3097999999999999,17,9.536999999999997
33,0,0.0,17,7.432,0,0.0,17,7.832
42,0,0.0,20,11.568000000000001,0,0.0,20,11.188
34,1,-0.44695999999999997,10,3.98,1,-0.41957999999999995,10,4.288
95,0,0.0,34,19.736,0,0.0,34,19.421
72,0,0.0,33,20.797999999999995,0,0.0,33,19.688000000000002
25,0,0.0,10,5.720000000000001,0,0.0,10,5.5680000000000005
52,0,0.0,18,9.136,0,0.0,18,9.233
59,0,0.0,22,14.634999999999998,0,0.0,22,14.218
21,1,-0.16799999999999998,9,4.243,1,-0.04299999999999998,9,4.305
22,0,0.0,12,7.258999999999999,0,0.0,12,6.967
22,0,0.0,12,7.258999999999999,0,0.0,12,6.967
14,0,0.0,5,3.0359999999999996,0,0.0,5,2.996
110,1,-0.39294,28,15.179000000000002,1,-0.37,28,15.161999999999997
643,16,-7.25496,230,136.54100000000008,16,-6.98708,230,133.339
31,0,0.0,11,6.241,0,0.0,11,6.132000000000001
64,0,0.0,25,13.917000000000002,0,0.0,25,13.578
41,0,0.0,13,7.29,0,0.0,13,7.1240000000000006
34,1,-0.5239199999999999,13,7.469,1,-0.49358,13,7.183999999999999
21,1,-0.68598,5,3.185,1,-0.66896,5,3.1569999999999996
29,0,0.0,13,7.287999999999999,0,0.0,13,7.2940000000000005
21,0,0.0,8,4.226000000000001,0,0.0,8,4.175
29,0,0.0,13,8.167,0,0.0,13,7.979
49,0,0.0,17,9.512,0,0.0,17,9.713999999999999
55,0,0.0,19,11.709,0,0.0,19,11.276000000000002
90,1,-0.37,34,17.08899999999999,1,-0.34853999999999996,34,16.765
53,1,-0.13699999999999998,16,7.203,1,-0.01799999999999996,16,7.568000000000001
33,0,0.0,10,4.319,0,0.0,10,4.644
240,3,-1.46742,94,46.756999999999984,3,-1.4637200000000001,94,46.67599999999999
224,3,-1.46742,85,42.82999999999998,3,-1.4637200000000001,85,42.655999999999985
33,2,-0.87172,11,7.001,2,-0.82658,11,6.728999999999999
87,2,-0.9657,27,14.618,2,-1.0078799999999999,27,14.398000000000001
80,2,-0.94942,32,18.999,2,-0.8879999999999999,32,18.563
5,0,0.0,3,1.2650000000000001,0,0.0,3,1.255
97,0,0.0,21,11.449000000000002,0,0.0,21,11.433000000000002
225,0,0.0,113,53.63299999999997,0,0.0,113,54.647999999999996
49,0,0.0,22,13.949999999999996,0,0.0,22,13.531000000000002
155,0,0.0,68,39.58199999999999,0,0.0,68,38.024000000000015
522,8,-2.63958,204,110.01799999999996,8,-2.76316,204,109.32
1275,9,-2.9629600000000003,590,331.5109999999998,9,-3.0288199999999996,590,319.9519999999997
69,0,0.0,20,11.137000000000002,0,0.0,20,10.829000000000002
292,4,-1.60802,126,65.385,4,-1.6065399999999999,126,63.90600000000001
212,4,-1.8026400000000002,85,42.58300000000002,4,-1.8292799999999998,85,43.015999999999984
26,0,0.0,8,4.297000000000001,0,0.0,8,4.207
107,4,-1.1751200000000002,30,15.913,4,-1.2639200000000002,30,15.807999999999998
87,1,-0.48544000000000004,32,17.292000000000005,1,-0.45361999999999997,32,16.929
79,3,-1.41784,27,14.888000000000003,3,-1.3978599999999997,27,14.897999999999998
11,0,0.0,4,2.189,0,0.0,4,2.206
261,1,-0.59348,103,65.44699999999997,1,-0.5698,103,62.118000000000016
97,2,-1.0175,32,19.301000000000002,2,-1.05524,32,18.876000000000005
72,1,-0.53206,29,15.539000000000001,1,-0.50098,29,15.065000000000003
87,2,-0.53354,28,14.477,2,-0.5402,28,14.616
