numTokens,NVnum,NVscore,PVnum,PVscore,NAnum,NAscore,PAnum,PAscore
49,1,-0.12358000000000001,14,5.412,1,-0.20794,14,5.982
53,1,-0.02294,20,8.998999999999999,1,-0.08879999999999999,20,9.646999999999998
168,5,-2.1275,61,29.73100000000001,5,-2.10678,61,30.235999999999986
94,0,0.0,36,17.728999999999996,0,0.0,36,18.249000000000002
161,4,-1.75232,47,24.607,4,-1.67684,47,24.613999999999997
693,14,-6.79246,222,123.01299999999995,14,-6.59636,222,122.62900000000003
472,5,-1.6945999999999999,151,77.61299999999997,5,-1.79894,151,77.65299999999999
175,2,-0.6149399999999999,56,28.679000000000013,2,-0.67414,56,29.451000000000004
162,3,-1.1040800000000002,54,24.664,3,-1.1285,54,25.597999999999995
141,1,-0.04588,47,28.693,1,-0.13541999999999998,47,28.303000000000004
257,9,-3.7932400000000004,60,30.427999999999997,9,-3.7510600000000003,60,30.838
116,5,-2.2310999999999996,29,17.326999999999998,5,-2.1963199999999996,29,16.793
189,2,-0.9279599999999999,71,32.8,2,-0.8961399999999999,71,34.033
325,1,-0.41514,119,65.01100000000001,1,-0.38480000000000003,119,65.26600000000002
152,2,-0.9864200000000001,55,26.375000000000007,2,-0.92426,55,26.57600000000001
198,6,-2.75576,68,35.583,6,-2.71876,68,35.576999999999984
149,4,-1.38972,38,20.679000000000002,4,-1.47334,38,20.721999999999998
10,0,0.0,6,2.323,0,0.0,6,2.449
214,0,0.0,77,37.466000000000015,0,0.0,77,38.36700000000001
173,5,-2.23554,57,30.292000000000012,5,-2.1793,57,30.240999999999996
342,3,-1.74344,126,65.294,3,-1.66204,126,66.29700000000003
48,0,0.0,17,7.4110000000000005,0,0.0,17,7.751999999999999
118,0,0.0,59,36.711,0,0.0,59,35.60399999999999
37,1,-0.04299999999999998,13,7.364,0,0.0,13,7.394999999999999
87,1,-0.5394599999999999,29,13.318000000000001,1,-0.50986,29,13.958999999999998
363,4,-1.5554800000000002,135,74.62,4,-1.47778,135,73.51600000000003
363,4,-1.5554800000000002,135,74.62,4,-1.47778,135,73.51600000000003
121,2,-0.6808,42,23.313000000000002,2,-0.68302,42,23.093000000000004
893,10,-3.99008,282,154.00500000000008,10,-3.8990600000000004,282,152.211
404,10,-3.1606599999999996,159,83.69199999999995,10,-3.1921000000000004,159,84.602
1617,34,-16.31982,553,312.05600000000055,33,-15.67748,553,310.3110000000001
162,1,-0.69412,56,27.953,1,-0.6771,56,28.485999999999997
183,7,-2.57522,70,33.95399999999999,7,-2.5227399999999998,70,34.43
571,11,-4.79002,190,104.46100000000003,11,-4.7434,190,103.79499999999999
183,5,-2.40056,69,34.26400000000001,5,-2.38502,69,34.387
766,24,-11.00288,186,105.735,24,-10.693340000000001,186,105.73600000000005
115,4,-1.6102400000000001,43,17.213000000000005,4,-1.5576999999999999,43,18.576999999999998
305,3,-0.9849399999999999,111,58.25999999999999,3,-1.00788,111,58.168000000000006
465,5,-2.26958,150,78.60200000000002,5,-2.24294,150,78.833
274,4,-1.49924,89,45.352000000000004,4,-1.47408,89,45.88099999999999
90,3,-1.4578,24,9.588999999999999,3,-1.4230200000000002,24,10.221999999999998
214,3,-1.12184,66,34.27400000000001,3,-1.1507,66,34.31200000000001
364,12,-4.9017599999999995,121,63.88600000000002,12,-4.89436,121,64.22399999999999
92,7,-3.3581200000000004,23,13.552000000000001,7,-3.39142,23,13.785
251,2,-1.06782,97,53.274999999999984,2,-1.0130599999999998,97,52.927000000000014
54,2,-1.04562,15,6.6129999999999995,2,-0.9856799999999999,15,6.961
85,4,-2.2343800000000003,39,18.858000000000008,4,-2.0795,39,19.317000000000004
85,1,-0.48544000000000004,28,12.475999999999997,1,-0.45361999999999997,28,13.355999999999998
197,3,-0.26936,65,38.44700000000001,3,-0.5342800000000001,65,37.82600000000001
65,0,0.0,21,9.887999999999998,0,0.0,21,10.149999999999999
17,1,-0.04588,5,3.3619999999999997,1,-0.13541999999999998,5,3.321
333,7,-2.58704,107,52.28200000000001,7,-2.5751999999999993,107,52.514
633,21,-9.170080000000002,171,93.605,21,-8.937719999999999,171,93.05799999999999
109,6,-2.6144199999999995,27,14.556000000000001,6,-2.60702,27,14.530000000000001
140,1,-0.16206,39,18.652,1,-0.23013999999999998,39,19.068
228,3,-1.01676,62,35.354000000000006,3,-1.01824,62,35.26600000000001
114,2,-1.30092,35,18.186000000000003,2,-1.24172,35,18.145
124,2,-0.98346,35,16.416,2,-0.92426,35,17.311
165,5,-1.8920599999999999,58,29.791000000000004,4,-1.86036,58,29.93500000000001
60,0,0.0,15,6.858,0,0.0,15,7.393999999999999
212,4,-1.10482,70,39.09,4,-1.23062,70,38.91000000000001
208,13,-5.94294,47,22.165999999999993,13,-5.706879999999999,47,23.254
68,2,-0.8399,30,13.921000000000003,2,-0.8561799999999999,30,14.327000000000002
581,12,-4.816599999999999,191,104.04899999999999,12,-4.66514,191,103.13300000000002
407,9,-4.51548,134,80.24100000000006,9,-4.4844,134,79.51300000000003
52,1,-0.50098,11,6.762000000000001,1,-0.47064,11,6.669
41,0,0.0,8,4.194,0,0.0,8,4.264
127,1,-0.04588,39,16.507999999999996,1,-0.13541999999999998,39,17.555999999999997
185,2,-1.0870600000000001,65,33.85400000000001,2,-1.0300799999999999,65,33.846000000000004
454,6,-2.2947400000000004,121,67.914,6,-2.4160999999999997,121,68.65800000000003
204,7,-2.701,56,29.014000000000003,7,-2.64402,56,29.983
116,0,0.0,47,23.52100000000001,0,0.0,47,23.855999999999998
328,4,-0.93684,123,61.85400000000001,4,-1.1654999999999998,123,62.37000000000001
301,3,-1.1322,95,50.88299999999999,3,-1.16106,95,50.60500000000001
835,15,-6.562320000000001,263,138.14000000000001,15,-6.42616,263,140.505
